PaymentID,CustomerID,date,AmountDue,AmountPaid,PaymentStatus,DelayDays,customer_sk,year,month,day,time_sk
353a895f-b92c-449b-894d-5f4d019a425b,8080-DDEMJ,2025-03-06,100.0,0.0,Late,10,1146,2025,3,6,151
4ce2d5c6-1ed6-4e5a-a81e-123da049a7f5,8080-DDEMJ,2024-10-04,50.0,50.0,Paid,0,1146,2024,10,4,145
a38b5b8e-534f-4dbf-a942-d4878ee32d4e,8080-DDEMJ,2025-08-16,20.0,20.0,Paid,0,1146,2025,8,16,20
716b60e1-5940-4d60-a90b-70dccb9c9878,8080-DDEMJ,2025-03-28,20.0,0.0,Late,10,1146,2025,3,28,179
ea12fba3-6663-4cf2-8b45-0a3cd0efa059,2027-WKXMW,2024-11-03,20.0,0.0,Late,15,1147,2024,11,3,304
bde2523c-eadb-4488-aab0-027a64d0acd8,2027-WKXMW,2025-05-12,20.0,20.0,Paid,0,1147,2025,5,12,76
02a6af1e-8366-49d0-8718-8d50b9582b27,2027-WKXMW,2025-08-08,20.0,20.0,Paid,0,1147,2025,8,8,70
71ba75fb-692d-45be-943f-b331573b5855,2321-OMBXY,2024-11-13,35.0,35.0,Paid,0,1148,2024,11,13,157
694a2ecd-dbb8-4f59-832f-a4fc9051d56a,2321-OMBXY,2025-08-24,35.0,35.0,Paid,0,1148,2025,8,24,320
a03cd86b-8ae2-4939-aece-6ad7ce4b59ae,2321-OMBXY,2025-02-15,20.0,0.0,Late,15,1148,2025,2,15,8
5c13381e-bdf0-4c51-8bd3-bd8d4cc0d5e5,2321-OMBXY,2025-05-05,50.0,0.0,Late,15,1148,2025,5,5,164
0065b53a-a33d-447f-9183-ba3874a0b28a,2321-OMBXY,2025-06-03,70.0,0.0,Late,5,1148,2025,6,3,219
7ae8ae5d-eb1b-4071-accc-be7054ef5d19,2321-OMBXY,2024-09-19,70.0,0.0,Late,5,1148,2024,9,19,148
387aac0e-c41b-4862-9be9-133421064f94,2321-OMBXY,2024-12-15,100.0,0.0,Late,10,1148,2024,12,15,271
dde969f0-25fe-4c18-ab22-ee1d351b3459,2321-OMBXY,2025-08-21,100.0,100.0,Paid,0,1148,2025,8,21,206
804b8ea2-f45f-4041-ba39-934b69050de6,1599-MMYRQ,2025-08-22,70.0,70.0,Paid,0,1149,2025,8,22,194
d0d5ccf2-ace5-4fd4-a08a-f968d18487e8,1599-MMYRQ,2025-05-24,100.0,100.0,Paid,0,1149,2025,5,24,80
ae3dc4d8-e74b-4589-9b22-e5e6d30a4f16,1599-MMYRQ,2025-08-13,35.0,0.0,Late,10,1149,2025,8,13,43
f0e8fc51-f829-4f07-8bb3-ff59198420dc,1599-MMYRQ,2025-02-13,100.0,0.0,Late,10,1149,2025,2,13,14
5e5a95c3-da34-42be-81c0-d17661c5c3a9,1834-ABKHQ,2024-12-14,100.0,0.0,Late,15,1150,2024,12,14,191
2eea7a28-9e59-4fec-8bd8-2a483991bbc3,1834-ABKHQ,2025-08-23,100.0,100.0,Paid,0,1150,2025,8,23,198
1ce0ae0c-4a37-43a1-9748-688d5a6c519a,1834-ABKHQ,2025-02-27,100.0,100.0,Paid,0,1150,2025,2,27,136
c434d260-33aa-44c5-8449-9062b347174a,1834-ABKHQ,2025-05-26,50.0,50.0,Paid,0,1150,2025,5,26,53
dd406c10-d012-41f6-9bbf-cc88ca627269,1834-ABKHQ,2024-12-12,20.0,20.0,Paid,0,1150,2024,12,12,31
c0afc6e8-b322-4e6e-822a-c9142c4f888d,6919-ELBGL,2025-03-06,35.0,0.0,Late,5,1151,2025,3,6,151
5870be90-fff6-49eb-a05c-fc7bc67fea1d,6919-ELBGL,2025-07-13,20.0,20.0,Paid,0,1151,2025,7,13,325
f487a3ca-75e0-4394-b098-21784d265878,6919-ELBGL,2025-02-04,70.0,0.0,Late,10,1151,2025,2,4,144
ea65ca15-e276-4e4a-a4c3-b2e14fa814bb,6919-ELBGL,2025-02-02,35.0,35.0,Paid,0,1151,2025,2,2,337
64fbdd48-6fd1-4cc5-b46b-65c265141a1e,6919-ELBGL,2024-12-29,100.0,0.0,Late,15,1151,2024,12,29,267
26233bfc-e8e4-4f51-88e1-b6c6960f2776,4906-ZHGPK,2024-09-22,35.0,0.0,Late,10,1152,2024,9,22,57
4157483a-0cd9-483f-8761-d7c259184aac,4906-ZHGPK,2024-12-21,70.0,70.0,Paid,0,1152,2024,12,21,209
f5bebb08-9565-4253-a6bd-71d585c29b0b,4906-ZHGPK,2025-09-01,50.0,50.0,Paid,0,1152,2025,9,1,174
eca33f2d-213c-4c46-be15-b18f4d8d2f04,4906-ZHGPK,2024-11-19,35.0,35.0,Paid,0,1152,2024,11,19,292
da6eb9f4-d4fa-476d-bf02-b7e4c49bcf87,4906-ZHGPK,2025-08-13,70.0,70.0,Paid,0,1152,2025,8,13,43
bb657298-25dc-4f23-962a-7f98cc9b7a65,4906-ZHGPK,2025-01-13,50.0,50.0,Paid,0,1152,2025,1,13,118
4b7f8786-ecc4-46d2-b6b1-9cc4c8c463c3,4906-ZHGPK,2025-08-21,20.0,20.0,Paid,0,1152,2025,8,21,206
7393f465-9c06-44c0-ad28-12c6175d3460,4906-ZHGPK,2024-09-19,70.0,70.0,Paid,0,1152,2024,9,19,148
fb01e16a-d1c4-49de-943a-7b78e94cc015,4906-ZHGPK,2025-08-27,20.0,0.0,Late,5,1152,2025,8,27,263
52cb09c3-aea0-49d6-b4cd-cfdeebba7c62,0356-ERHVT,2025-04-29,100.0,0.0,Late,15,1153,2025,4,29,175
a461a1cd-845e-455b-bb12-0ece54524197,0356-ERHVT,2025-06-17,50.0,0.0,Late,10,1153,2025,6,17,112
22a21728-3685-474b-baa7-880dc83592da,0356-ERHVT,2024-12-14,35.0,0.0,Late,10,1153,2024,12,14,191
47186251-8e18-4c04-ae5a-08486f1827fd,6856-RAURS,2024-10-14,50.0,50.0,Paid,0,1154,2024,10,14,298
b22018ce-30ba-4030-a91c-ea12712b0d6a,6856-RAURS,2025-03-04,35.0,0.0,Late,10,1154,2025,3,4,142
74d6f3ce-f57d-423f-847b-f72142891b30,6856-RAURS,2025-03-26,100.0,100.0,Paid,0,1154,2025,3,26,308
86bea86a-0f1a-49e8-9167-3247b0437c20,5055-MGMGF,2025-06-05,100.0,100.0,Paid,0,1155,2025,6,5,35
53367166-7793-47d4-ab3e-ba57207825bf,5055-MGMGF,2024-09-08,50.0,50.0,Paid,0,1155,2024,9,8,90
fa97cdc4-d551-4f22-bb11-7fb81fa4a244,5055-MGMGF,2025-02-03,35.0,0.0,Late,10,1155,2025,2,3,58
ece03262-b5d8-4b8e-a641-268afb53241f,5055-MGMGF,2025-06-05,100.0,100.0,Paid,0,1155,2025,6,5,35
84ca9322-7c47-447d-bc2b-a7791194b2e2,5055-MGMGF,2025-03-14,35.0,0.0,Late,15,1155,2025,3,14,126
2d7714db-71c7-4fef-8872-4224f198d870,5055-MGMGF,2024-09-27,20.0,20.0,Paid,0,1155,2024,9,27,307
34d7d882-5b93-4fb6-9ea2-3278ebecead1,5055-MGMGF,2025-02-03,100.0,100.0,Paid,0,1155,2025,2,3,58
54b8481f-a48c-4e38-9ff9-28cf7471fb88,6905-NIQIN,2025-08-29,50.0,50.0,Paid,0,1156,2025,8,29,338
3bf5325c-008c-4a98-a9cf-bcf6935473f6,6905-NIQIN,2024-11-19,100.0,0.0,Late,15,1156,2024,11,19,292
78a6cf58-ce80-4aae-866d-bdff2012d8d4,6905-NIQIN,2024-11-25,100.0,0.0,Late,10,1156,2024,11,25,7
1d0c1e4d-a69f-468c-b6f2-29e6849dbfd5,6905-NIQIN,2025-05-12,50.0,50.0,Paid,0,1156,2025,5,12,76
950be967-aaa2-4cbf-8e54-df51fef06b7a,6905-NIQIN,2025-06-26,35.0,0.0,Late,5,1156,2025,6,26,125
d4e6c077-c593-4ab5-926c-b6e2ab8c1739,6905-NIQIN,2024-11-24,20.0,0.0,Late,15,1156,2024,11,24,203
fadfd855-cb57-42cb-9810-fc31a20a80f7,6905-NIQIN,2025-01-27,35.0,35.0,Paid,0,1156,2025,1,27,270
27f26ba7-79d9-4068-8179-090842c56340,9364-YKUVW,2025-02-20,20.0,0.0,Late,5,1157,2025,2,20,285
6ff6de2d-e84c-4d41-a72f-4fdf804efaf5,9364-YKUVW,2025-04-24,70.0,0.0,Late,5,1157,2025,4,24,272
7c44abe0-be7b-48a4-b819-f555aeba6fb5,9364-YKUVW,2025-01-30,20.0,20.0,Paid,0,1157,2025,1,30,210
a08aae2b-2f04-4f4e-879e-cc783d416ef2,9364-YKUVW,2025-06-07,50.0,0.0,Late,10,1157,2025,6,7,261
97b66f39-fbdd-412d-b877-7a9a927f892e,1345-ZUKID,2025-02-10,100.0,100.0,Paid,0,1158,2025,2,10,42
268d18cc-a8c6-4990-9a7f-81a143d8d1c3,1345-ZUKID,2024-12-02,20.0,0.0,Late,10,1158,2024,12,2,47
c9e0d59c-b851-4a88-bcc4-bc48696becf9,1345-ZUKID,2025-08-29,70.0,0.0,Late,15,1158,2025,8,29,338
1c6ec4a9-71a3-4c53-a716-a98879ebb00b,1345-ZUKID,2025-05-04,100.0,0.0,Late,10,1158,2025,5,4,128
23395269-21d9-4a98-816f-df94d40b9a98,1345-ZUKID,2025-05-10,100.0,100.0,Paid,0,1158,2025,5,10,247
f79bc20a-0d93-4145-98df-2e25b0745720,1345-ZUKID,2025-01-12,20.0,0.0,Late,5,1158,2025,1,12,165
286b6ca2-0db9-4383-8abc-1956f993e42a,1345-ZUKID,2025-07-06,100.0,0.0,Late,5,1158,2025,7,6,274
e27f941f-3d76-4be9-b497-2604e6662ffd,1345-ZUKID,2025-05-29,70.0,0.0,Late,10,1158,2025,5,29,99
6d4fce65-d765-45a0-8b8a-cf99e3cdbf52,1345-ZUKID,2025-08-03,50.0,0.0,Late,5,1158,2025,8,3,120
5b0ec558-b6c6-407e-b44c-4f562100633d,1345-ZUKID,2025-09-05,70.0,70.0,Paid,0,1158,2025,9,5,129
6dc9c291-7b59-4653-82c9-f3daf4588250,1345-ZUKID,2024-09-22,20.0,20.0,Paid,0,1158,2024,9,22,57
ea704a9b-b5e3-4d77-aebd-75a9d1cf17b4,6234-PFPXL,2024-12-02,50.0,0.0,Late,15,1159,2024,12,2,47
a36bd372-ca22-4e7d-948a-fd7c4f17215c,6234-PFPXL,2025-06-13,100.0,100.0,Paid,0,1159,2025,6,13,314
8cf05db2-c98d-4562-85d1-e9c59f0996db,6234-PFPXL,2025-03-30,50.0,0.0,Late,10,1159,2025,3,30,131
3085a972-bef1-4782-8f35-369fb02eb4a9,6234-PFPXL,2024-12-18,70.0,0.0,Late,15,1159,2024,12,18,124
79633f5e-c9f8-4d85-9371-73dcb3873bc7,6234-PFPXL,2025-01-10,50.0,50.0,Paid,0,1159,2025,1,10,133
6937c066-0b35-4dd9-8826-5d178917dc4e,6234-PFPXL,2025-06-25,50.0,50.0,Paid,0,1159,2025,6,25,297
863ef1fa-8ed0-489f-a94a-1d25a0bafc71,6234-PFPXL,2025-03-28,100.0,100.0,Paid,0,1159,2025,3,28,179
d256e07e-974b-4755-8a6c-e0915f7b328f,6234-PFPXL,2025-01-13,100.0,0.0,Late,15,1159,2025,1,13,118
7a37b947-4ab8-45bc-bf4c-61e858a8fc5f,6234-PFPXL,2025-03-31,35.0,35.0,Paid,0,1159,2025,3,31,87
853f6182-03ac-4458-b858-1d92307af472,6234-PFPXL,2025-01-27,35.0,0.0,Late,10,1159,2025,1,27,270
76fcd90a-02ce-4553-9a40-d16c33c17c30,1930-QPBVZ,2025-08-09,50.0,0.0,Late,15,1160,2025,8,9,303
c721287f-62d0-49d7-885f-0bd86cca6df9,1930-QPBVZ,2025-01-10,20.0,0.0,Late,15,1160,2025,1,10,133
bd4d829b-2ad7-4f01-a020-47c1c36caaa3,1930-QPBVZ,2025-05-28,50.0,50.0,Paid,0,1160,2025,5,28,345
c427c38a-cf3c-4aa2-8d41-098397be47f3,1930-QPBVZ,2025-01-06,100.0,100.0,Paid,0,1160,2025,1,6,332
dbab3d03-54ca-4348-86eb-23bc8b7ba0db,2604-IJPDU,2025-05-10,70.0,0.0,Late,15,1161,2025,5,10,247
f9165f94-b720-4c5b-9f3b-e4d5eae50e63,2604-IJPDU,2025-03-29,70.0,70.0,Paid,0,1161,2025,3,29,343
d383deaf-7d2c-465f-b8c7-2fffe52fc620,2604-IJPDU,2025-02-11,70.0,70.0,Paid,0,1161,2025,2,11,322
efb11af8-2d6c-4008-bbac-7661ce82489c,2604-IJPDU,2025-04-15,50.0,50.0,Paid,0,1161,2025,4,15,346
bdeca35d-b24c-49c6-8866-51266ac6c6be,2604-IJPDU,2024-11-06,50.0,0.0,Late,5,1161,2024,11,6,54
a20de137-e98c-43ee-9e67-3ef59d914b0a,2604-IJPDU,2025-07-09,35.0,0.0,Late,5,1161,2025,7,9,82
b605e9cf-733d-4a97-ade8-5e7b177628f4,2604-IJPDU,2024-12-25,35.0,35.0,Paid,0,1161,2024,12,25,229
f24d645b-3de8-4061-b942-2c6aa90769af,2604-IJPDU,2025-04-18,100.0,0.0,Late,15,1161,2025,4,18,214
340cac52-a649-409c-9b6b-251c0bfacd2b,8456-QDAVC,2025-04-29,20.0,0.0,Late,10,1162,2025,4,29,175
0c09af50-f849-405c-8a99-e91639b7e0bc,8456-QDAVC,2025-01-09,50.0,50.0,Paid,0,1162,2025,1,9,27
30a11f53-a0a6-434d-988d-a582c9c052f2,8456-QDAVC,2025-06-23,35.0,0.0,Late,15,1162,2025,6,23,160
c71b350d-9f00-4e86-b5cc-9a59f701630d,8456-QDAVC,2024-11-08,35.0,0.0,Late,15,1162,2024,11,8,146
8da78649-04f1-4ae9-89e9-8504a41c070e,8456-QDAVC,2025-01-26,100.0,100.0,Paid,0,1162,2025,1,26,137
25d371fb-eb85-4572-ab5c-5a60e48edf86,8456-QDAVC,2024-11-04,20.0,0.0,Late,15,1162,2024,11,4,275
ed94cf90-6440-4cab-b529-bb739a2b8783,8456-QDAVC,2025-04-15,35.0,0.0,Late,5,1162,2025,4,15,346
1fc1b045-ff28-4959-8722-e631132b9deb,8456-QDAVC,2024-11-18,70.0,0.0,Late,10,1162,2024,11,18,135
1318c95f-811c-478b-a11f-59702855ee71,8456-QDAVC,2024-10-31,100.0,0.0,Late,5,1162,2024,10,31,178
39aa3c84-838f-4945-a351-f3528c963fe5,8456-QDAVC,2024-10-01,20.0,0.0,Late,5,1162,2024,10,1,92
af60904b-4827-431a-b923-e15e7389e124,8456-QDAVC,2024-10-02,50.0,0.0,Late,15,1162,2024,10,2,12
5c0a6caf-ce37-4583-9195-293e83c251a2,4325-NFSKC,2025-07-25,20.0,20.0,Paid,0,1163,2025,7,25,362
2e44c0c9-823c-4e92-a4d0-c41800f5bbd3,4325-NFSKC,2025-04-04,70.0,0.0,Late,15,1163,2025,4,4,237
a7f9b155-1438-4c22-ab23-2dcd230b508f,4325-NFSKC,2025-03-04,35.0,0.0,Late,5,1163,2025,3,4,142
d151c2e7-a26c-44a2-9b4c-c983f6637e36,4325-NFSKC,2025-04-26,50.0,0.0,Late,15,1163,2025,4,26,185
415bccad-eec2-4d01-a1f7-b1755012b4a7,4325-NFSKC,2025-01-06,20.0,0.0,Late,10,1163,2025,1,6,332
b264ffe6-018d-44a7-93f5-a301ce478308,4325-NFSKC,2024-12-14,50.0,0.0,Late,15,1163,2024,12,14,191
d4af8e42-a2b4-49c3-b21e-6c20c27fea53,6629-LADHQ,2024-12-19,50.0,0.0,Late,5,1164,2024,12,19,358
01c3d64a-4fdf-4c4b-b766-c75841b04426,6629-LADHQ,2024-11-04,50.0,50.0,Paid,0,1164,2024,11,4,275
e263b229-8edd-40a0-9b18-062e0ef5505a,6629-LADHQ,2025-02-01,70.0,70.0,Paid,0,1164,2025,2,1,4
ee7b6a35-c429-425d-9868-2bb903815185,6629-LADHQ,2025-02-27,70.0,70.0,Paid,0,1164,2025,2,27,136
ffc18a36-a895-44f4-99e8-ecbc01384d31,6629-LADHQ,2025-02-09,35.0,35.0,Paid,0,1164,2025,2,9,95
6d4b5b40-fc38-4f3a-a1d9-83a66bc7dee1,6629-LADHQ,2025-04-29,20.0,20.0,Paid,0,1164,2025,4,29,175
5c068ca9-965f-4bf0-a05d-01e3d968837a,6629-LADHQ,2024-10-16,70.0,0.0,Late,10,1164,2024,10,16,225
fa5a1076-cb1b-4b1d-8850-362d47c42d21,6629-LADHQ,2025-06-05,70.0,70.0,Paid,0,1164,2025,6,5,35
4b4c3355-3f0e-42ad-a968-9096f7e51e58,6629-LADHQ,2025-05-02,50.0,50.0,Paid,0,1164,2025,5,2,55
9a57d770-918d-42bd-952a-ff0e2c20d4e3,6629-LADHQ,2025-02-04,20.0,0.0,Late,10,1164,2025,2,4,144
d49fdae5-b235-4dcf-854a-4cbe3a8659bd,6629-LADHQ,2025-01-07,70.0,70.0,Paid,0,1164,2025,1,7,301
e72f6721-4ad5-4b17-b406-4325562eae08,4007-NHVHI,2024-09-23,35.0,0.0,Late,5,1165,2024,9,23,221
702455e0-edb6-45a7-9a7e-774ff04dda56,4007-NHVHI,2024-11-07,70.0,70.0,Paid,0,1165,2024,11,7,88
c5a6bf4a-28f4-484e-8348-6f3e759fb147,4007-NHVHI,2025-07-29,35.0,0.0,Late,15,1165,2025,7,29,25
96ee725e-d3b2-4882-b436-c949f1ac8681,4007-NHVHI,2025-02-20,70.0,0.0,Late,10,1165,2025,2,20,285
4baedc58-d239-4361-9f6e-f5ffa1f3d541,4007-NHVHI,2025-08-16,35.0,35.0,Paid,0,1165,2025,8,16,20
676ccedb-ca36-4838-808b-26eb5a7e5f5a,4007-NHVHI,2024-10-29,20.0,0.0,Late,5,1165,2024,10,29,168
1ed66246-a758-45ff-aee5-b52e8aeecffb,4007-NHVHI,2024-10-11,20.0,0.0,Late,10,1165,2024,10,11,211
220f2fbe-7f13-448c-add8-41c4b6f39ab6,4007-NHVHI,2025-01-25,100.0,100.0,Paid,0,1165,2025,1,25,339
94e3f33e-dd36-4a45-b774-7867b40ff9aa,4007-NHVHI,2024-12-16,20.0,0.0,Late,5,1165,2024,12,16,153
41327f05-b052-4e2e-bc14-97c6a34e67cc,4007-NHVHI,2025-06-16,50.0,50.0,Paid,0,1165,2025,6,16,56
45317d67-a598-4c0d-96a4-235a5c4ec32a,6838-HVLXG,2025-07-24,35.0,0.0,Late,15,1166,2025,7,24,313
b1eb4181-9ff6-4b11-b6a8-d369b6caecc6,6838-HVLXG,2025-05-15,70.0,0.0,Late,5,1166,2025,5,15,16
a22f1bfe-7d10-4385-aac3-7f982412df51,6838-HVLXG,2025-04-01,20.0,20.0,Paid,0,1166,2025,4,1,256
02d26168-8b44-4011-ad29-ed01b933abaa,6838-HVLXG,2025-02-05,50.0,0.0,Late,10,1166,2025,2,5,13
57ad5d7f-27fc-47e1-a060-be24ad5c0c72,6838-HVLXG,2025-08-17,70.0,70.0,Paid,0,1166,2025,8,17,213
52049e0e-ccf4-409b-9ef9-1b4e4d088f35,6838-HVLXG,2025-07-05,70.0,70.0,Paid,0,1166,2025,7,5,212
5100daf8-729f-46be-a458-f29c43510659,6838-HVLXG,2025-01-14,35.0,0.0,Late,15,1166,2025,1,14,41
76e50c14-d105-42bd-92b3-bb9fa98da05c,6838-HVLXG,2025-05-27,35.0,35.0,Paid,0,1166,2025,5,27,69
94ecbbb0-0ed2-4978-8e9d-4b7c0442b7d5,6838-HVLXG,2025-07-07,50.0,50.0,Paid,0,1166,2025,7,7,150
01b09fff-57c6-40ae-878a-ecfb57b1d315,6838-HVLXG,2025-08-23,70.0,70.0,Paid,0,1166,2025,8,23,198
524a358b-3657-472c-bc0e-507f8f62e44b,7649-SIJJF,2025-03-26,20.0,0.0,Late,5,1167,2025,3,26,308
3242c53a-fee9-4bd7-9a37-5d7621c82a32,7649-SIJJF,2025-06-22,20.0,0.0,Late,10,1167,2025,6,22,204
99d3b8ba-23bd-4fbc-aa72-33c0f8088f41,7649-SIJJF,2025-06-27,20.0,20.0,Paid,0,1167,2025,6,27,245
e64a25ce-3ca0-4c20-b63d-d265981fa121,7649-SIJJF,2025-06-21,70.0,0.0,Late,10,1167,2025,6,21,360
c05265ca-fee4-42b7-a6d0-723d149c2ca8,7649-SIJJF,2025-07-17,20.0,20.0,Paid,0,1167,2025,7,17,141
4a1ce84e-0218-4c96-8503-d62fcf1ee109,7649-SIJJF,2025-08-21,50.0,0.0,Late,10,1167,2025,8,21,206
f1090de7-3507-442b-9f65-c74ccc6125e1,7649-SIJJF,2025-03-29,20.0,20.0,Paid,0,1167,2025,3,29,343
dcbfcb3e-26d3-4664-997b-ef8b50838139,7649-SIJJF,2025-05-26,50.0,0.0,Late,5,1167,2025,5,26,53
45f72959-4df5-456a-8e1f-3347b8001f8c,7649-SIJJF,2025-06-03,70.0,0.0,Late,5,1167,2025,6,3,219
d686573a-8035-42fd-8b75-5d7ce8fbda2f,7649-SIJJF,2025-01-17,50.0,50.0,Paid,0,1167,2025,1,17,63
d0dfa1fa-a4a4-4388-8e2f-6493a752dd22,6891-JPYFF,2025-08-02,20.0,20.0,Paid,0,1168,2025,8,2,113
957a84c7-ace8-4cae-821d-73363e9a46c1,6891-JPYFF,2025-04-16,70.0,70.0,Paid,0,1168,2025,4,16,91
c24610d1-f211-4e4e-b8b5-dc1da3ac8daa,6891-JPYFF,2024-12-27,50.0,0.0,Late,10,1168,2024,12,27,199
f2a9fe04-49de-4fcf-a9d0-20c72da405d6,6891-JPYFF,2025-02-28,100.0,0.0,Late,5,1168,2025,2,28,46
e4db7b03-8332-4f9d-aebf-723a1545c65a,6891-JPYFF,2025-08-09,50.0,50.0,Paid,0,1168,2025,8,9,303
65fb50ee-1a1e-4f4f-8793-7bdfbd4a4e7a,6891-JPYFF,2025-05-27,35.0,0.0,Late,10,1168,2025,5,27,69
1ddfe5a3-4179-4ee9-beb6-f2f1509c6c48,6891-JPYFF,2025-07-06,70.0,0.0,Late,15,1168,2025,7,6,274
872bb6b2-e282-490c-87dd-5c54dc480f82,6891-JPYFF,2025-03-01,50.0,0.0,Late,10,1168,2025,3,1,149
f5108b50-4b80-47fb-830c-c9a76f2935b4,6891-JPYFF,2025-09-07,50.0,50.0,Paid,0,1168,2025,9,7,61
40a853bc-6419-4502-8b15-1680898d8a98,3754-DXMRT,2025-06-22,35.0,0.0,Late,5,1169,2025,6,22,204
1f23c78a-49d9-4abd-9d29-df59e742d836,3754-DXMRT,2025-03-01,20.0,20.0,Paid,0,1169,2025,3,1,149
832ff7c2-d157-40c1-8df4-c54779545b78,3754-DXMRT,2025-08-16,35.0,35.0,Paid,0,1169,2025,8,16,20
cc9ba0f6-a2c4-400f-95fa-c11669e92618,3754-DXMRT,2025-09-08,100.0,100.0,Paid,0,1169,2025,9,8,287
cf217621-e218-4fec-a811-a69535de4574,3754-DXMRT,2025-08-12,35.0,35.0,Paid,0,1169,2025,8,12,363
d22b922e-d95e-479a-b014-a4f5c5a8dcab,3754-DXMRT,2025-05-23,100.0,100.0,Paid,0,1169,2025,5,23,106
1f2160d2-74fe-40f0-be3e-1b892f8e7cad,3754-DXMRT,2025-08-01,100.0,0.0,Late,15,1169,2025,8,1,139
cff0b665-6918-4119-8a9c-363bf0d9c5a3,3754-DXMRT,2025-08-09,35.0,35.0,Paid,0,1169,2025,8,9,303
e545a8ba-e94a-44c1-adef-91b6ef78053a,3754-DXMRT,2025-01-26,35.0,35.0,Paid,0,1169,2025,1,26,137
9212e1db-1877-4cc0-836e-09a9460d97f9,3754-DXMRT,2024-12-09,100.0,100.0,Paid,0,1169,2024,12,9,49
f8b52bd7-ba72-4c3b-963b-1854564f47a5,5630-AHZIL,2024-12-21,35.0,35.0,Paid,0,1170,2024,12,21,209
530c2bd4-e71d-49bb-a63e-fa14381abefe,5630-AHZIL,2024-10-23,20.0,20.0,Paid,0,1170,2024,10,23,265
50a0b039-6b1f-4949-aafa-fc02560ad9b4,5630-AHZIL,2025-09-06,100.0,100.0,Paid,0,1170,2025,9,6,250
99129185-18fe-43a6-9d74-1e64794f880d,5630-AHZIL,2024-09-28,50.0,0.0,Late,15,1170,2024,9,28,200
d2ed8724-5fba-4950-b27b-8a3a2c3a6b03,5630-AHZIL,2025-06-26,50.0,0.0,Late,10,1170,2025,6,26,125
4343317f-2a79-4de5-a98f-91bdb3c294b0,5630-AHZIL,2025-02-27,35.0,0.0,Late,5,1170,2025,2,27,136
d73bcdd9-a74d-48e3-831c-3848f49e3ef2,5630-AHZIL,2025-05-13,20.0,0.0,Late,5,1170,2025,5,13,15
9b213c4f-7260-499d-a5a3-1d2df763b51b,5630-AHZIL,2025-03-02,70.0,0.0,Late,5,1170,2025,3,2,268
cdd13376-4419-4db5-80e9-acfae15c3b67,5630-AHZIL,2025-07-25,20.0,20.0,Paid,0,1170,2025,7,25,362
ba249f63-acad-4e78-a8f5-7bb9cb314b79,5630-AHZIL,2025-07-01,20.0,0.0,Late,5,1170,2025,7,1,154
82fc76cf-d33b-48b1-bddb-44d81d64f3e4,5630-AHZIL,2025-09-05,20.0,0.0,Late,10,1170,2025,9,5,129
cbc3d94f-fdf6-4180-a030-57430a0a6da5,2483-XSSMZ,2025-02-06,35.0,0.0,Late,10,1171,2025,2,6,24
24df4dae-ad26-40e9-8973-cc9e29e4695f,2483-XSSMZ,2024-11-08,100.0,0.0,Late,15,1171,2024,11,8,146
03a82182-b306-4f33-afc4-81f6aaaf87b6,2483-XSSMZ,2025-01-19,50.0,50.0,Paid,0,1171,2025,1,19,156
4eaa2501-4232-4b63-889a-60af791e91ea,2483-XSSMZ,2025-03-13,35.0,35.0,Paid,0,1171,2025,3,13,67
fb9f3627-e3f5-430b-9bf0-ad664340eebb,5955-ERIHD,2024-12-24,20.0,0.0,Late,15,1172,2024,12,24,183
7fdfa1dc-76df-45f4-b1f3-8bdd1cbf33dd,5955-ERIHD,2025-02-06,35.0,35.0,Paid,0,1172,2025,2,6,24
6153af02-06dc-4a3e-bd0b-368feaaa9087,5955-ERIHD,2024-10-27,100.0,0.0,Late,15,1172,2024,10,27,234
f15a0125-7b45-45cb-8090-1722a4b3cf24,5955-ERIHD,2024-11-19,50.0,0.0,Late,15,1172,2024,11,19,292
ee6f57eb-7b37-43fd-a7ba-e9bbcb042813,7340-KEFQE,2024-10-14,100.0,0.0,Late,15,1173,2024,10,14,298
146e0779-0e45-46a0-972c-ee56cafb110b,7340-KEFQE,2024-11-23,20.0,20.0,Paid,0,1173,2024,11,23,11
b2f36fad-3b6c-4a7c-9e17-b18ca62f32dc,7340-KEFQE,2025-04-19,70.0,70.0,Paid,0,1173,2025,4,19,289
681c7ea5-af7c-4cfb-8391-f17cd7640baf,8071-SBTRN,2025-01-15,35.0,0.0,Late,15,1174,2025,1,15,365
43cc7b64-ea46-4737-bf11-b77f6a413f5a,8071-SBTRN,2025-03-23,70.0,0.0,Late,10,1174,2025,3,23,9
9778f132-52fa-44f4-a944-7b56792381c5,8071-SBTRN,2025-04-11,35.0,35.0,Paid,0,1174,2025,4,11,269
48f2a080-9eac-46d8-b2c3-fd2bae4a940e,8071-SBTRN,2024-11-14,20.0,0.0,Late,15,1174,2024,11,14,51
f71ae626-99b8-483b-a8af-b583b02f997c,0975-VOOVL,2025-08-03,100.0,100.0,Paid,0,1175,2025,8,3,120
27cfb186-74b5-4a98-a8c7-022dca481395,0975-VOOVL,2025-05-28,20.0,0.0,Late,15,1175,2025,5,28,345
0f964bf2-7d5d-4b21-9a46-ac324357b548,0975-VOOVL,2025-07-22,50.0,50.0,Paid,0,1175,2025,7,22,182
277996fb-96b0-45da-998e-17536c675a9a,0975-VOOVL,2025-02-23,100.0,0.0,Late,5,1175,2025,2,23,45
